入账日期,业务品牌,总品类,品类,产品标准名称,SellIn_quantity,SellIn_return_amount,SellIn_amount
2023/4/11 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型哑光发蜡85ml,3,-19.03999999999999,144.0
2023/4/11 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,-11,21.61,-316.8
2023/4/12 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护润发乳600ml,12,-168.85,1908.0
2023/4/12 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,24,-337.7,3816.0
2023/4/12 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,36,-347.25,3924.0
2023/4/12 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,348,-578.78,37932.0
2023/4/12 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,36,-506.54999999999995,5724.0
2023/4/12 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,48,-675.41,7632.0
2023/4/12 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,24,-252.74,2856.0
2023/4/12 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,168,-505.49,19992.0
2023/4/12 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,48,-505.49,5712.0
2023/4/12 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,12,-115.75,1308.0
2023/4/12 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,36,-410.98,4645.799999999999
2023/4/12 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,427,-2076.42,33733.0
2023/4/12 0:00:00,SK,Care,Syoss Care,丝蕴水润顺滑洗发露 680ml,45,-314.61,3555.0
2023/4/12 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,99,-692.14,7821.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,24,-201.52,2136.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,48,-403.04,4272.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-12暗夜蓝黑,300,-2362.9,26700.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳9.5-11,24,-245.76,2136.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,24,-347.24,2616.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,12,-173.62,1308.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,96,-536.88,7584.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,12,-67.11,948.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,48,-268.44,3792.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,24,-134.22,1896.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,60,-335.54999999999995,4740.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,36,-201.32999999999998,2844.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.57/9,12,-67.11,948.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,24,-134.22,1896.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,12,-67.11,948.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,24,-134.22,1896.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,12,-134.7,1428.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,12,-134.7,1428.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,24,-269.4,2856.0
2023/4/12 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,24,-269.4,2856.0
2023/4/12 0:00:00,SK,Styling,Styling,got2b酷印强持久发胶250ml*12,24,-113.36,1656.0
2023/4/12 0:00:00,SK,Styling,Styling,施华蔻got2b尖钉强力塑形发蜡100g*12,36,-281.95,2124.0
2023/4/12 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,108,-388.02,6264.0
2023/4/12 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型啫喱水150ml,124,-137.64000000000001,3571.2000000000003
2023/4/12 0:00:00,SK,Styling,Styling,丝蕴持久定型强力塑型发蜡85ml,24,-152.92,1152.0
2023/4/12 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型哑光发蜡85ml,24,-152.92,1152.0
2023/4/13 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,72,-1013.1199999999999,11448.0
2023/4/13 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,24,-231.5,2616.0
2023/4/13 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,36,-347.26,3924.0
2023/4/13 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,24,-337.7,3816.0
2023/4/13 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,48,-675.4,7632.0
2023/4/13 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,24,-231.51,2616.0
2023/4/13 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,12,-126.37,1428.0
2023/4/13 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,60,-631.87,7140.0
2023/4/13 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,60,-631.87,7140.0
2023/4/13 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,12,-115.75,1308.0
2023/4/13 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,24,-273.98,3097.2
2023/4/13 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,117,-817.98,9243.0
2023/4/13 0:00:00,SK,Care,Syoss Care,丝蕴水润顺滑洗发露 680ml,18,-125.84,1422.0
2023/4/13 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,27,-188.76,2133.0
2023/4/13 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,24,-201.52,2136.0
2023/4/13 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,48,-403.03,4272.0
2023/4/13 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳9.5-11,24,-245.76,2136.0
2023/4/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,24,-347.24,2616.0
2023/4/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,12,-173.62,1308.0
2023/4/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,60,-335.55,4740.0
2023/4/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,60,-335.55,4740.0
2023/4/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,60,-335.55,4740.0
2023/4/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,24,-134.22,1896.0
2023/4/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,72,-402.65999999999997,5688.0
